Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price
25-JUN-2024,ALKEM,Alkem Laboratories Ltd.,ICICI PRUDENTIAL LIFE INSURANCE COMPANY LTD,BUY,20200,4956.00
25-JUN-2024,ALKEM,Alkem Laboratories Ltd.,MORGAN STANLEY ASIA SINGAPORE PTE,BUY,98495,4956.00
25-JUN-2024,ALKEM,Alkem Laboratories Ltd.,ICICI PRUDENTIAL MUTUAL FUND,BUY,170000,4956.00
25-JUN-2024,ALKEM,Alkem Laboratories Ltd.,ADITYA BIRLA SUN LIFE MUTUAL FUND,BUY,70000,4956.00
25-JUN-2024,PEL,Piramal Enterprises Ltd.,ANUTHAM REALTY PRIVATE LIMITED,BUY,10299000,875.00
25-JUN-2024,ALKEM,Alkem Laboratories Ltd.,SEEMA SINGH,SELL,358695,4956.00
25-JUN-2024,PEL,Piramal Enterprises Ltd.,THE SRIKRISHNA TRUST,SELL,10299000,875.00
