Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price
06-JUN-2024,PONNIERODE,Ponni Sugars (Erode) Limi,SESHASAYEE PAPER AND BOARDS LIMITED,BUY,420000,422.00
06-JUN-2024,PONNIERODE,Ponni Sugars (Erode) Limi,GOTHIC CORPORATION,SELL,273000,422.00
06-JUN-2024,PONNIERODE,Ponni Sugars (Erode) Limi,THE DUKE ENDOWMENT,SELL,75000,422.00
06-JUN-2024,PONNIERODE,Ponni Sugars (Erode) Limi,EMPLOYEES RETIREMENT PLAN OF DUKE UNIVERSITY,SELL,19000,422.00
06-JUN-2024,PONNIERODE,Ponni Sugars (Erode) Limi,GOTHIC HSP CORPORATION,SELL,53000,422.00
