Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price,Remarks
19-JUL-2024,APEX,Apex Frozen Foods Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,232308,246.94,-
19-JUL-2024,CLOUD,Varanium Cloud Limited,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,311000,23.90,-
19-JUL-2024,CYBERTECH,Cybertech Systems & Softw,HRTI PRIVATE LIMITED,BUY,169205,206.00,-
19-JUL-2024,CYBERTECH,Cybertech Systems & Softw,GRAVITON RESEARCH CAPITAL LLP,BUY,290103,208.83,-
19-JUL-2024,GGBL,Ganesh Green Bharat Ltd,CAMELLIA TRADEX PRIVATE LIMITED,BUY,36600,460.39,-
19-JUL-2024,GGBL,Ganesh Green Bharat Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,135000,460.65,-
19-JUL-2024,GGBL,Ganesh Green Bharat Ltd,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,BUY,36000,460.65,-
19-JUL-2024,GTLINFRA,GTL Infrastructure Limite,TOPGAIN FINANCE PRIVATE LIMITED,BUY,83909901,2.59,-
19-JUL-2024,GTLINFRA,GTL Infrastructure Limite,MANSI SHARE AND STOCK ADVISORS PVT LTD,BUY,72246180,2.57,-
19-JUL-2024,GTLINFRA,GTL Infrastructure Limite,SETU SECURITIES PVT LTD,BUY,95442289,2.58,-
19-JUL-2024,GTLINFRA,GTL Infrastructure Limite,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,80000000,2.57,-
19-JUL-2024,GTLINFRA,GTL Infrastructure Limite,SAHASTRAA ADVISORS PRIVATE LIMITED,BUY,79305325,2.58,-
19-JUL-2024,IBULPP,Indiabulls Hsg Fin Ltd,PLUTUS WEALTH MANAGEMENT LLP,BUY,1350000,67.90,-
19-JUL-2024,INDIACEM,The India Cements Limited,HRTI PRIVATE LIMITED,BUY,1380706,343.02,-
19-JUL-2024,JUSTDIAL,Justdial Ltd.,GRAVITON RESEARCH CAPITAL LLP,BUY,634851,1244.67,-
19-JUL-2024,KREBSBIO,Krebs Biochem & Ind Ltd,N.G.C.S. (P) LTD.,BUY,117638,115.39,-
19-JUL-2024,KREBSBIO,Krebs Biochem & Ind Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,371224,114.96,-
19-JUL-2024,KSHITIJPOL,Kshitij Polyline Limited,PRABHU LAL MEENA,BUY,500000,7.85,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,BONANZA PORTFOLIO LTD,BUY,1969990,69.27,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,1412635,70.31,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,SETU SECURITIES PVT LTD,BUY,4243576,70.30,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,NAMAN SECURITIES & FINANCE PVT LTD,BUY,1455407,69.08,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,N.G.C.S. (P) LTD.,BUY,1592770,68.65,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,KAMLESH BABALAL SHAH,BUY,915463,68.20,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,SHARE INDIA SECURITIES LIMITED,BUY,1776019,69.70,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,AAKRAYA RESEARCH LLP,BUY,3042035,68.96,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,CLT RESEARCH TECH PRIVATE LTD,BUY,1715124,69.12,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,JSI INVESTMENTS PRIVATE LIMITED,BUY,1740050,69.32,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,STOCK VERTEX VENTURES,BUY,2058083,70.48,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,F3 ADVISORS PRIVATE LIMITED,BUY,1345699,69.63,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,MANSI SHARE AND STOCK ADVISORS PVT LTD,BUY,6257121,70.28,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,4490323,68.59,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,QE SECURITIES LLP,BUY,4103543,69.43,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,HRTI PRIVATE LIMITED,BUY,4738383,69.24,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,MICROCURVES TRADING PRIVATE LIMITED,BUY,1830614,69.06,-
19-JUL-2024,NAVKARCORP,Navkar Corporation Ltd.,STALLION ASSET PVT LTD,BUY,1716406,125.37,-
19-JUL-2024,NAVKARCORP,Navkar Corporation Ltd.,GRAVITON RESEARCH CAPITAL LLP,BUY,1118498,126.32,-
19-JUL-2024,NECCLTD,North East Carry Corp Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,834097,35.82,-
19-JUL-2024,NECCLTD,North East Carry Corp Ltd,QE SECURITIES LLP,BUY,590402,34.91,-
19-JUL-2024,NECCLTD,North East Carry Corp Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,739508,34.24,-
19-JUL-2024,NECCLTD,North East Carry Corp Ltd,SHARE INDIA SECURITIES LIMITED,BUY,479539,36.01,-
19-JUL-2024,NEPHROCARE,Nephro Care India Limited,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,160000,278.30,-
19-JUL-2024,OCCL,Oriental Carbn & Chem Ltd,MANSI SHARE AND STOCK ADVISORS PVT LTD,BUY,95000,376.25,-
19-JUL-2024,PIXTRANS,Pix Transmissions Limited,PARTH INFIN BROKERS PVT LTD,BUY,68749,1592.62,-
19-JUL-2024,RAILTEL,Railtel Corp of Ind Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,1663966,527.89,-
19-JUL-2024,RAILTEL,Railtel Corp of Ind Ltd,HRTI PRIVATE LIMITED,BUY,1584329,526.13,-
19-JUL-2024,SAGARDEEP,Sagardeep Alloys Limited,SKSE SECURITIES LTD,BUY,548109,34.11,-
19-JUL-2024,SAHAJSOLAR,Sahaj Solar Limited,CAMELLIA TRADEX PRIVATE LIMITED,BUY,108800,342.00,-
19-JUL-2024,SAHAJSOLAR,Sahaj Solar Limited,GREEN PEAKS ENTERPRISES LLP,BUY,80000,359.10,-
19-JUL-2024,SARTELE,Sar Televenture Limited,ASTON MULTITRADE PRIVATE LIMITED,BUY,80000,244.10,-
19-JUL-2024,SECURCRED,SecUR Credentials Limited,SEEMA AGGARWAL,BUY,262891,8.75,-
19-JUL-2024,SUBEXLTD,Subex Ltd,SHARE INDIA SECURITIES LIMITED,BUY,3881770,32.97,-
19-JUL-2024,SUBEXLTD,Subex Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,4732464,32.66,-
19-JUL-2024,SUBEXLTD,Subex Ltd,HRTI PRIVATE LIMITED,BUY,4209216,32.53,-
19-JUL-2024,SURANASOL,Surana Solar Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,248836,43.36,-
19-JUL-2024,SYLVANPLY,Sylvan Plyboard (India) L,HI GROWTH CORPORATE SERVICES PVT LTD,BUY,144000,112.54,-
19-JUL-2024,TRU,TruCap Finance Limited,HRTI PRIVATE LIMITED,BUY,628730,47.64,-
19-JUL-2024,TRU,TruCap Finance Limited,IND SWIFT LABORATORIES LIMITED,BUY,2002269,47.86,-
19-JUL-2024,TTML,Tata Teleservices (Mahara,GRAVITON RESEARCH CAPITAL LLP,BUY,23819918,105.71,-
19-JUL-2024,TTML,Tata Teleservices (Mahara,AAKRAYA RESEARCH LLP,BUY,17444422,105.46,-
19-JUL-2024,TTML,Tata Teleservices (Mahara,HRTI PRIVATE LIMITED,BUY,15195807,105.34,-
19-JUL-2024,VSTIND,VST Industries Ltd.,GRAVITON RESEARCH CAPITAL LLP,BUY,88747,4674.17,-
19-JUL-2024,AKSHAR,Akshar Spintex Limited,SIVAPRASAD SIVARAMAKRISHNAN,SELL,1542442,2.22,-
19-JUL-2024,APEX,Apex Frozen Foods Limited,GRAVITON RESEARCH CAPITAL LLP,SELL,232308,246.55,-
19-JUL-2024,CYBERTECH,Cybertech Systems & Softw,GRAVITON RESEARCH CAPITAL LLP,SELL,290103,208.67,-
19-JUL-2024,CYBERTECH,Cybertech Systems & Softw,HRTI PRIVATE LIMITED,SELL,166330,206.42,-
19-JUL-2024,GGBL,Ganesh Green Bharat Ltd,STATSOL RESEARCH LLP,SELL,181200,460.65,-
19-JUL-2024,GGBL,Ganesh Green Bharat Ltd,CAMELLIA TRADEX PRIVATE LIMITED,SELL,131400,460.65,-
19-JUL-2024,GGBL,Ganesh Green Bharat Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,399600,460.65,-
19-JUL-2024,GGBL,Ganesh Green Bharat Ltd,YUGA STOCKS AND COMMODITIES PRIVATE LIMITED  .,SELL,150000,460.65,-
19-JUL-2024,GGBL,Ganesh Green Bharat Ltd,CINCO STOCK VISION LLP,SELL,322200,460.65,-
19-JUL-2024,GTLINFRA,GTL Infrastructure Limite,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,70000000,2.58,-
19-JUL-2024,GTLINFRA,GTL Infrastructure Limite,TOPGAIN FINANCE PRIVATE LIMITED,SELL,64509901,2.59,-
19-JUL-2024,GTLINFRA,GTL Infrastructure Limite,SETU SECURITIES PVT LTD,SELL,98747571,2.58,-
19-JUL-2024,GTLINFRA,GTL Infrastructure Limite,MANSI SHARE AND STOCK ADVISORS PVT LTD,SELL,72246242,2.57,-
19-JUL-2024,GTLINFRA,GTL Infrastructure Limite,SAHASTRAA ADVISORS PRIVATE LIMITED,SELL,72363619,2.60,-
19-JUL-2024,INDIACEM,The India Cements Limited,HRTI PRIVATE LIMITED,SELL,1610686,342.78,-
19-JUL-2024,JUSTDIAL,Justdial Ltd.,GRAVITON RESEARCH CAPITAL LLP,SELL,634851,1245.39,-
19-JUL-2024,KREBSBIO,Krebs Biochem & Ind Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,SELL,371224,115.16,-
19-JUL-2024,KREBSBIO,Krebs Biochem & Ind Ltd,N.G.C.S. (P) LTD.,SELL,117638,115.52,-
19-JUL-2024,KSHITIJPOL,Kshitij Polyline Limited,RAMESH LAL,SELL,402718,7.89,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,MANSI SHARE AND STOCK ADVISORS PVT LTD,SELL,5893193,70.07,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,F3 ADVISORS PRIVATE LIMITED,SELL,1453699,69.79,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,STOCK VERTEX VENTURES,SELL,2058083,70.30,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,JSI INVESTMENTS PRIVATE LIMITED,SELL,1306351,68.32,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,CLT RESEARCH TECH PRIVATE LTD,SELL,1715124,69.16,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,AAKRAYA RESEARCH LLP,SELL,3031257,69.04,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,SHARE INDIA SECURITIES LIMITED,SELL,1814532,69.61,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,KAMLESH BABALAL SHAH,SELL,2715463,69.85,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,N.G.C.S. (P) LTD.,SELL,1592770,68.68,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,NAMAN SECURITIES & FINANCE PVT LTD,SELL,1599707,68.80,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,SETU SECURITIES PVT LTD,SELL,4869654,69.87,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,1375009,70.45,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,QUADRATURE CAPITAL VECTOR SP LIMITED,SELL,1507143,69.00,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,BONANZA PORTFOLIO LTD,SELL,2405337,68.56,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,MICROCURVES TRADING PRIVATE LIMITED,SELL,1830614,69.17,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,HRTI PRIVATE LIMITED,SELL,2813325,69.09,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,QE SECURITIES LLP,SELL,4130724,69.36,-
19-JUL-2024,MTNL,Maha Tel Nigam Ltd.,NK SECURITIES RESEARCH PRIVATE LIMITED,SELL,4490323,68.63,-
19-JUL-2024,NAVKARCORP,Navkar Corporation Ltd.,GRAVITON RESEARCH CAPITAL LLP,SELL,1118498,126.31,-
19-JUL-2024,NECCLTD,North East Carry Corp Ltd,SHARE INDIA SECURITIES LIMITED,SELL,482039,36.48,-
19-JUL-2024,NECCLTD,North East Carry Corp Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,SELL,834097,35.85,-
19-JUL-2024,NECCLTD,North East Carry Corp Ltd,QE SECURITIES LLP,SELL,580451,34.95,-
19-JUL-2024,NECCLTD,North East Carry Corp Ltd,GRAVITON RESEARCH CAPITAL LLP,SELL,739508,34.16,-
19-JUL-2024,PIXTRANS,Pix Transmissions Limited,PARTH INFIN BROKERS PVT LTD,SELL,67747,1597.41,-
19-JUL-2024,RAILTEL,Railtel Corp of Ind Ltd,GRAVITON RESEARCH CAPITAL LLP,SELL,1663966,528.03,-
19-JUL-2024,RAILTEL,Railtel Corp of Ind Ltd,HRTI PRIVATE LIMITED,SELL,1750427,528.00,-
19-JUL-2024,SAGARDEEP,Sagardeep Alloys Limited,SKSE SECURITIES LTD,SELL,330191,33.55,-
19-JUL-2024,SARTELE,Sar Televenture Limited,ASTON MULTITRADE PRIVATE LIMITED,SELL,30500,247.05,-
19-JUL-2024,SUBEXLTD,Subex Ltd,HRTI PRIVATE LIMITED,SELL,4636421,32.49,-
19-JUL-2024,SUBEXLTD,Subex Ltd,GRAVITON RESEARCH CAPITAL LLP,SELL,4732464,32.63,-
19-JUL-2024,SUBEXLTD,Subex Ltd,SHARE INDIA SECURITIES LIMITED,SELL,3868765,32.93,-
19-JUL-2024,SURANASOL,Surana Solar Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,SELL,248836,43.39,-
19-JUL-2024,SYLVANPLY,Sylvan Plyboard (India) L,HI GROWTH CORPORATE SERVICES PVT LTD,SELL,158000,113.08,-
19-JUL-2024,TRU,TruCap Finance Limited,IND SWIFT LABORATORIES LIMITED,SELL,1522846,47.47,-
19-JUL-2024,TRU,TruCap Finance Limited,HRTI PRIVATE LIMITED,SELL,677547,47.89,-
19-JUL-2024,TTML,Tata Teleservices (Mahara,GRAVITON RESEARCH CAPITAL LLP,SELL,23819918,105.81,-
19-JUL-2024,TTML,Tata Teleservices (Mahara,AAKRAYA RESEARCH LLP,SELL,17443330,105.51,-
19-JUL-2024,TTML,Tata Teleservices (Mahara,HRTI PRIVATE LIMITED,SELL,14957558,106.02,-
19-JUL-2024,VSTIND,VST Industries Ltd.,GRAVITON RESEARCH CAPITAL LLP,SELL,88747,4679.20,-
