Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price,Remarks
02-JUL-2024,ACI,Archean Chemical Ind Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,675412,721.68,-
02-JUL-2024,ADSL,Allied Digital Services L,AAKRAYA RESEARCH LLP,BUY,955928,228.18,-
02-JUL-2024,ADSL,Allied Digital Services L,QE SECURITIES LLP,BUY,487333,227.71,-
02-JUL-2024,ADSL,Allied Digital Services L,GRAVITON RESEARCH CAPITAL LLP,BUY,696491,226.97,-
02-JUL-2024,ADSL,Allied Digital Services L,HRTI PRIVATE LIMITED,BUY,783440,226.84,-
02-JUL-2024,AHIMSA,Ahimsa Industries Ltd.,RCSPL SHARE BROKING PRIVATE LIMITED,BUY,60000,19.80,-
02-JUL-2024,AKIKO,Akiko Global Services L,SETU SECURITIES PVT LTD,BUY,105600,93.45,-
02-JUL-2024,AKIKO,Akiko Global Services L,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,67200,95.46,-
02-JUL-2024,ANGELONE,Angel One Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,459451,2376.52,-
02-JUL-2024,ANTGRAPHIC,Antarctica Graphics Ltd,SHRISHTI AGRAWAL,BUY,782287,1.52,-
02-JUL-2024,ATULAUTO,Atul Auto Limited,AAKRAYA RESEARCH LLP,BUY,301153,791.07,-
02-JUL-2024,ATULAUTO,Atul Auto Limited,HRTI PRIVATE LIMITED,BUY,334602,785.69,-
02-JUL-2024,ATULAUTO,Atul Auto Limited,QE SECURITIES LLP,BUY,184954,787.11,-
02-JUL-2024,ATULAUTO,Atul Auto Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,308335,782.57,-
02-JUL-2024,DCXINDIA,DCX Systems Limited,HRTI PRIVATE LIMITED,BUY,975008,430.84,-
02-JUL-2024,DCXINDIA,DCX Systems Limited,QE SECURITIES LLP,BUY,1048898,432.80,-
02-JUL-2024,DCXINDIA,DCX Systems Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,1213320,430.63,-
02-JUL-2024,DENORA,De Nora India Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,39203,1861.18,-
02-JUL-2024,DHANI,Dhani Services Limited,HRTI PRIVATE LIMITED,BUY,3102669,55.92,-
02-JUL-2024,DPEL,Divine Power Energy Ltd,TOPGAIN FINANCE PRIVATE LIMITED,BUY,198000,155.42,-
02-JUL-2024,DPEL,Divine Power Energy Ltd,SETU SECURITIES PVT LTD,BUY,144000,153.38,-
02-JUL-2024,DPEL,Divine Power Energy Ltd,VISHAL BIPINKUMAR DOSHI,BUY,126000,162.75,-
02-JUL-2024,DPEL,Divine Power Energy Ltd,MANSI SHARE AND STOCK ADVISORS PVT LTD,BUY,150000,153.80,-
02-JUL-2024,DURLAX,Durlax Top Surface Ltd,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,196000,84.40,-
02-JUL-2024,DURLAX,Durlax Top Surface Ltd,EVERMORE SHARE BROKING PRIVATE LIMITED,BUY,230000,84.69,-
02-JUL-2024,DURLAX,Durlax Top Surface Ltd,MANSI SHARE AND STOCK ADVISORS PVT LTD,BUY,320000,84.40,-
02-JUL-2024,ENFUSE,Enfuse Solutions Limited,CINCO STOCK VISION LLP,BUY,48000,172.78,-
02-JUL-2024,EPL,EPL Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,1714425,216.44,-
02-JUL-2024,FELIX,Felix Industries Ltd.,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,80000,292.35,-
02-JUL-2024,FELIX,Felix Industries Ltd.,SRESTHA FINVEST LIMITED,BUY,113500,292.90,-
02-JUL-2024,GENUSPAPER,Genus P&B Limited,HRTI PRIVATE LIMITED,BUY,1568718,22.50,-
02-JUL-2024,GENUSPAPER,Genus P&B Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,1335744,22.61,-
02-JUL-2024,GICL,Globe Intl Carriers Ltd,NARESH RAMJI BHOLA,BUY,198000,43.96,-
02-JUL-2024,GLOBE,Globe Textiles (I) Ltd.,CITADEL SECURITIES INDIA MARKETS PRIVATE LIMITED,BUY,1615376,3.44,-
02-JUL-2024,GMBREW,GM Breweries Ltd.,SETU SECURITIES PVT LTD,BUY,122484,795.60,-
02-JUL-2024,GMBREW,GM Breweries Ltd.,GRAVITON RESEARCH CAPITAL LLP,BUY,149370,736.11,-
02-JUL-2024,HILTON,Hilton Metal Forging Limi,ELAN VENTURES PRIVATE LIMITED,BUY,236313,82.20,-
02-JUL-2024,HILTON,Hilton Metal Forging Limi,SETU SECURITIES PVT LTD,BUY,475021,81.42,-
