Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price,Remarks
20-JUN-2024,AJOONI,Ajooni Biotech Limited,RCSPL SHARE BROKING PRIVATE LIMITED,BUY,1000000,5.20,-
20-JUN-2024,BEPL,Bhansali Eng. Polymers Lt,GRAVITON RESEARCH CAPITAL LLP,BUY,1399618,125.61,-
20-JUN-2024,BPL,BPL Ltd.,GRAVITON RESEARCH CAPITAL LLP,BUY,441676,116.95,-
20-JUN-2024,BPL,BPL Ltd.,QE SECURITIES LLP,BUY,246959,117.20,-
20-JUN-2024,BPL,BPL Ltd.,HRTI PRIVATE LIMITED,BUY,246277,117.23,-
20-JUN-2024,CHAMBLFERT,Chambal Fertilizers Ltd.,HRTI PRIVATE LIMITED,BUY,2465816,520.85,-
20-JUN-2024,CHAMBLFERT,Chambal Fertilizers Ltd.,GRAVITON RESEARCH CAPITAL LLP,BUY,3532813,513.98,-
20-JUN-2024,CMMIPL,CMM Infraprojects Limited,PATEL H SURESHBHAI,BUY,99000,2.10,-
20-JUN-2024,COSMOFIRST,COSMO FIRST LIMITED,GRAVITON RESEARCH CAPITAL LLP,BUY,158907,774.23,-
20-JUN-2024,CUB,City Union Bank Ltd.,GRAVITON RESEARCH CAPITAL LLP,BUY,3962130,164.95,-
20-JUN-2024,DCW,DCW Ltd,HRTI PRIVATE LIMITED,BUY,1656245,60.11,-
20-JUN-2024,DEEPAKFERT,Deepak Fertilisers Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,1214905,695.40,-
20-JUN-2024,DEEPAKFERT,Deepak Fertilisers Ltd,HRTI PRIVATE LIMITED,BUY,829362,712.19,-
20-JUN-2024,DEEPAKFERT,Deepak Fertilisers Ltd,QE SECURITIES LLP,BUY,754910,699.17,-
20-JUN-2024,EXICOM,Exicom Tele Systems Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,845762,372.81,-
20-JUN-2024,FELIX,Felix Industries Ltd.,MULTIPLIER SHARE & STOCK ADVISORS PRIVATE LIMITED,BUY,306000,378.90,-
