Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price
14-AUG-2024,ASHAPURMIN,Ashapura Minechem Ltd,GRIFFIN GROWTH FUND VCC,BUY,3467750,340.00
14-AUG-2024,ASHAPURMIN,Ashapura Minechem Ltd,LTS INVESTMENT FUND LTD,SELL,3467750,340.00
