Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price
08-JUL-2024,SWANENERGY,Swan Energy Limited,BLACKROCK EMERGING FRONTIERS MASTER FUND LIMITED,BUY,2458508,668.27
08-JUL-2024,SWANENERGY,Swan Energy Limited,BLACKROCK STRATEGIC FUNDS - BLACKROCK ASIA PACIFIC ABSOLUTE RETURN FUND,BUY,278017,668.27
08-JUL-2024,SWANENERGY,Swan Energy Limited,BLACKROCK GLOBAL FUNDS  INDIA FUND,BUY,1820108,668.27
08-JUL-2024,SWANENERGY,Swan Energy Limited,PAULOMI KETAN DOSHI,SELL,180000,692.60
08-JUL-2024,SWANENERGY,Swan Energy Limited,EPITOME TRADING AND INVESTMENTS,SELL,176633,692.60
08-JUL-2024,SWANENERGY,Swan Energy Limited,2I CAPITAL PCC,SELL,1500000,666.20
08-JUL-2024,SWANENERGY,Swan Energy Limited,DOVETAIL INDIA FUND,SELL,1200000,666.20
08-JUL-2024,SWANENERGY,Swan Energy Limited,EOS MULTI-STRATEGY FUND AIFLNP V.C.I.C.LTD,SELL,1500000,666.20
