Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price,Remarks
26-AUG-2024,ADSL,Allied Digital Services L,GRAVITON RESEARCH CAPITAL LLP,BUY,341431,230.94,-
26-AUG-2024,AGSTRA,AGS Transact Tech Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,837923,104.81,-
26-AUG-2024,ALBERTDAVD,Albert David Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,32513,1551.82,-
26-AUG-2024,ARIHANTACA,Arihant Academy Limited,SHRENI SHARES PVT,BUY,1600,183.85,-
26-AUG-2024,ATAM,Atam Valves Limited,KABEELON SALES CORP,BUY,58190,170.15,-
26-AUG-2024,AUBANK,AU Small Finance Bank Ltd,DSP MUTUAL FUND,BUY,10317460,630.00,-
26-AUG-2024,BALUFORGE,Balu Forge Industries Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,531723,804.87,-
26-AUG-2024,BHANDARI,Bhandari Hosiery Exp Ltd,PARTH INFIN BROKERS PVT LTD,BUY,996600,7.49,-
26-AUG-2024,BRACEPORT,Brace Port Logistics Ltd,STATSOL RESEARCH LLP,BUY,291200,159.60,-
26-AUG-2024,BRACEPORT,Brace Port Logistics Ltd,WEALTHGROW INVESTMENT,BUY,110400,152.00,-
26-AUG-2024,CAPLIPOINT,Caplin Point Lab Ltd.,GRAVITON RESEARCH CAPITAL LLP,BUY,396355,1899.60,-
26-AUG-2024,CAPTRUST,Capital Trust Limited,MOONLIGHT EQUITY PRIVATE LIMITED,BUY,240000,173.54,-
26-AUG-2024,ELIN,Elin Electronics Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,336702,253.27,-
26-AUG-2024,FELIX,Felix Industries Ltd.,SRESTHA FINVEST LIMITED,BUY,408000,260.26,-
26-AUG-2024,FELIX,Felix Industries Ltd.,MOHIT KUMAR MATHUR,BUY,80000,264.16,-
26-AUG-2024,FORCAS,Forcas Studio Limited,STATSOL RESEARCH LLP,BUY,291200,157.85,-
26-AUG-2024,FORCAS,Forcas Studio Limited,GIRIRAJ STOCK BROKING PRIVATE LIMITED,BUY,4800,144.40,-
26-AUG-2024,FORCAS,Forcas Studio Limited,GROWTH SECURITIES PRIVATE LIMITED,BUY,320000,159.60,-
