Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price,Remarks
23-JUL-2024,AGRITECH,Agri-Tech (India) Limited,INDRA KIRAN VENTURES,BUY,30000,234.15,-
23-JUL-2024,AGRITECH,Agri-Tech (India) Limited,ABHINAV KATHURIA,BUY,70000,229.61,-
23-JUL-2024,AGRITECH,Agri-Tech (India) Limited,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,46617,225.38,-
23-JUL-2024,APEX,Apex Frozen Foods Limited,HRTI PRIVATE LIMITED,BUY,171401,259.04,-
23-JUL-2024,AWHCL,Antony Waste Hdg Cell Ltd,HRTI PRIVATE LIMITED,BUY,215005,677.67,-
23-JUL-2024,AXITA,Axita Cotton Limited,HRTI PRIVATE LIMITED,BUY,2839577,23.37,-
23-JUL-2024,BORORENEW,BOROSIL RENEWABLES LTD,HRTI PRIVATE LIMITED,BUY,689217,517.81,-
23-JUL-2024,BORORENEW,BOROSIL RENEWABLES LTD,CLT RESEARCH TECH PRIVATE LTD,BUY,731380,518.95,-
23-JUL-2024,DURLAX,Durlax Top Surface Ltd,HI GROWTH CORPORATE SERVICES PVT LTD,BUY,100000,79.81,-
23-JUL-2024,GICL,Globe Intl Carriers Ltd,YUVRAJ HIRALAL MALHOTRA,BUY,285000,61.60,-
23-JUL-2024,GLOBE,Globe Textiles (I) Ltd.,JAIDEEP SAMPAT,BUY,1779744,5.00,-
23-JUL-2024,KSHITIJPOL,Kshitij Polyline Limited,YMD FINANCIAL CONSULTANCY PRIVATE LIMITED,BUY,227460,8.54,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,PARITOSH RUNGTA,BUY,1640073,82.35,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,STOCK VERTEX VENTURES,BUY,2164822,83.86,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,JSI INVESTMENTS PRIVATE LIMITED,BUY,1556331,79.83,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,AAKRAYA RESEARCH LLP,BUY,1791452,81.72,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,SHARE INDIA SECURITIES LIMITED,BUY,3735744,82.27,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,BUY,1676233,82.89,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,MICROCURVES TRADING PRIVATE LIMITED,BUY,1901357,80.35,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,SETU SECURITIES PVT LTD,BUY,5645758,82.92,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,HRTI PRIVATE LIMITED,BUY,4695169,81.38,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,4449008,81.06,-
23-JUL-2024,NECCLTD,North East Carry Corp Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,509981,41.34,-
23-JUL-2024,NFL,National Fertilizers Limi,AAKRAYA RESEARCH LLP,BUY,3541725,159.13,-
23-JUL-2024,NFL,National Fertilizers Limi,HRTI PRIVATE LIMITED,BUY,4218335,155.64,-
23-JUL-2024,NOVAAGRI,Nova Agritech Limited,HRTI PRIVATE LIMITED,BUY,960737,70.22,-
23-JUL-2024,POCL,Pondy Oxides & Chem Ltd,PRRSAAR COMMODITIES PVT LTD,BUY,65087,1006.97,-
23-JUL-2024,POCL,Pondy Oxides & Chem Ltd,ADROIT FINANCIAL SERVICES PVT LTD,BUY,87382,1001.43,-
23-JUL-2024,POCL,Pondy Oxides & Chem Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,80279,1025.91,-
23-JUL-2024,RAILTEL,Railtel Corp of Ind Ltd,HRTI PRIVATE LIMITED,BUY,1732140,509.67,-
23-JUL-2024,RCF,Rashtriya Chem Fert Ltd.,HRTI PRIVATE LIMITED,BUY,3256806,228.12,-
23-JUL-2024,SAKUMA,Sakuma Exports Limited,HRTI PRIVATE LIMITED,BUY,2145620,29.72,-
23-JUL-2024,SAKUMA,Sakuma Exports Limited,BSEL ALGO LIMITED,BUY,2000000,29.51,-
23-JUL-2024,TRU,TruCap Finance Limited,CONSORTIUM CAPITAL PVT LTD,BUY,638726,47.99,-
23-JUL-2024,TRU,TruCap Finance Limited,RAJKUMAR BABUBHAI GODHA,BUY,600000,47.12,-
23-JUL-2024,TRU,TruCap Finance Limited,IND SWIFT LABORATORIES LIMITED,BUY,6154678,47.77,-
23-JUL-2024,TRU,TruCap Finance Limited,HRTI PRIVATE LIMITED,BUY,2253181,47.09,-
23-JUL-2024,TUNWAL,Tunwal E-Motors Limited,GIRIJADHAVA VYAPAAR PRIVATE LIMITED,BUY,1450000,64.00,-
23-JUL-2024,VISHWAS,Vishwas Agri Seeds Ltd,VANDANA ATUL AGARWAL,BUY,168000,83.35,-
23-JUL-2024,AGRITECH,Agri-Tech (India) Limited,NK SECURITIES RESEARCH PRIVATE LIMITED,SELL,47129,226.41,-
23-JUL-2024,APEX,Apex Frozen Foods Limited,HRTI PRIVATE LIMITED,SELL,191553,259.46,-
23-JUL-2024,AWHCL,Antony Waste Hdg Cell Ltd,HRTI PRIVATE LIMITED,SELL,225375,681.12,-
23-JUL-2024,AXITA,Axita Cotton Limited,HRTI PRIVATE LIMITED,SELL,2615275,23.38,-
23-JUL-2024,BORORENEW,BOROSIL RENEWABLES LTD,CLT RESEARCH TECH PRIVATE LTD,SELL,730071,519.20,-
23-JUL-2024,BORORENEW,BOROSIL RENEWABLES LTD,HRTI PRIVATE LIMITED,SELL,606455,517.09,-
23-JUL-2024,DURLAX,Durlax Top Surface Ltd,HI GROWTH CORPORATE SERVICES PVT LTD,SELL,100000,79.68,-
23-JUL-2024,ELGIEQUIP,Elgi Equipments Ltd,AL MEHWAR COMMERCIAL INVESTMENTS L.L.C.,SELL,2297777,673.00,-
23-JUL-2024,GICL,Globe Intl Carriers Ltd,MAHEVARSH FINCON PRIVATE LIMITED,SELL,189000,61.90,-
23-JUL-2024,GLOBE,Globe Textiles (I) Ltd.,GADARA POONAM,SELL,1670567,5.01,-
23-JUL-2024,KSHITIJPOL,Kshitij Polyline Limited,PRABHU LAL MEENA,SELL,422250,8.58,-
23-JUL-2024,KSHITIJPOL,Kshitij Polyline Limited,YMD FINANCIAL CONSULTANCY PRIVATE LIMITED,SELL,741566,8.56,-
23-JUL-2024,KSHITIJPOL,Kshitij Polyline Limited,EV PERUMALSWAMI AND ASSOCIATES,SELL,271064,8.58,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,PARITOSH RUNGTA,SELL,1640073,83.87,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,STOCK VERTEX VENTURES,SELL,1864822,82.97,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,HRTI PRIVATE LIMITED,SELL,5953938,81.78,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,MICROCURVES TRADING PRIVATE LIMITED,SELL,1901357,80.37,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,SETU SECURITIES PVT LTD,SELL,5745461,83.56,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,DIPAN MEHTA COMMODITIES PRIVATE LIMITED,SELL,1722801,82.58,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,JSI INVESTMENTS PRIVATE LIMITED,SELL,1301986,81.85,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,SHARE INDIA SECURITIES LIMITED,SELL,3743375,82.46,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,NK SECURITIES RESEARCH PRIVATE LIMITED,SELL,4449860,81.11,-
23-JUL-2024,MTNL,Maha Tel Nigam Ltd.,AAKRAYA RESEARCH LLP,SELL,1782795,81.89,-
23-JUL-2024,NECCLTD,North East Carry Corp Ltd,NK SECURITIES RESEARCH PRIVATE LIMITED,SELL,509981,41.41,-
23-JUL-2024,NFL,National Fertilizers Limi,HRTI PRIVATE LIMITED,SELL,4606616,156.63,-
23-JUL-2024,NFL,National Fertilizers Limi,AAKRAYA RESEARCH LLP,SELL,3541725,159.20,-
