Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price
21-AUG-2024,KIRIINDUS,Kiri Industries Limited,GRIFFIN GROWTH FUND VCC,BUY,4098052,373.85
21-AUG-2024,TRENT,Trent Ltd.,SIDDHARTHA YOG,BUY,246100,6790.00
21-AUG-2024,KIRIINDUS,Kiri Industries Limited,LOTUS GLOBAL INVESTMENTS LIMITED,SELL,4098052,373.85
21-AUG-2024,TRENT,Trent Ltd.,DODONA HOLDINGS LIMITED,SELL,246100,6790.00
