Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price
11-JUN-2024,IWEL,Inox Wind Energy Limited,INDIA OPPORTUNITIES GROWTH FUND LTD PINEWOOD STRATEGY,BUY,40000,7169.00
11-JUN-2024,RRKABEL,R R Kabel Limited,RAM RATNA INFRASTRUCTURE PVT LTD,BUY,58000,1750.00
11-JUN-2024,IWEL,Inox Wind Energy Limited,ANJANA PROJECTS PRIVATE LIMITED,SELL,40000,7169.00
11-JUN-2024,RRKABEL,R R Kabel Limited,KIRTIDEVI SHREEGOPAL KABRA,SELL,58000,1750.00
