Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price
08-AUG-2024,DCW,DCW Ltd,ALBULA INVESTMENT FUND LTD,BUY,2464733,71.35
08-AUG-2024,DCW,DCW Ltd,LTS INVESTMENT FUND LTD,SELL,2464733,71.35
