Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price,Remarks
24-APR-2024,ANZEN,Anzen Ind Ene Yld Plu Tru,EDELWEISS BROKING LIMITED,BUY,1600000,101.80,-
24-APR-2024,CGRAPHICS,Creative Graphics S Ind L,MANSI SHARE AND STOCK ADVISORS PVT LTD,BUY,235200,210.75,-
24-APR-2024,CHENNPETRO,Chennai Petroleum Corp,GRAVITON RESEARCH CAPITAL LLP,BUY,1100143,1019.94,-
24-APR-2024,CYIENTDLM,Cyient DLM Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,470427,741.21,-
24-APR-2024,DELHIVERY,Delhivery Limited,SMALLER CAP WORLD FUND INC (35 SCWF/000035),BUY,13819289,444.30,-
24-APR-2024,DENORA,De Nora India Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,40705,1911.97,-
24-APR-2024,FELIX,Felix Industries Ltd.,SRESTHA FINVEST LIMITED,BUY,31000,367.08,-
24-APR-2024,GEOJITFSL,Geojit Fin Serv Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,1455322,93.32,-
24-APR-2024,GLOBE,Globe Textiles (I) Ltd.,SHRI MUKTA SHARES,BUY,1800000,3.55,-
24-APR-2024,GLOBE,Globe Textiles (I) Ltd.,INTERTICK DEVELOPERS PRIVATE LIMITED,BUY,7457451,3.62,-
24-APR-2024,GLOBE,Globe Textiles (I) Ltd.,HI GROWTH CORPORATE SERVICES PVT LTD,BUY,2079001,3.55,-
24-APR-2024,HINDMOTORS,Hindustan Motors Limited,SHARE INDIA SECURITIES LIMITED,BUY,1693119,31.74,-
24-APR-2024,HINDMOTORS,Hindustan Motors Limited,SETU SECURITIES PVT LTD,BUY,1067448,32.62,-
24-APR-2024,HINDMOTORS,Hindustan Motors Limited,JAINAM BROKING LIMITED,BUY,1170112,32.25,-
24-APR-2024,HINDMOTORS,Hindustan Motors Limited,SAHASTRAA ADVISORS PRIVATE LIMITED,BUY,1050501,32.24,-
24-APR-2024,JGCHEM,J.G.Chemicals Limited,GRAVITON RESEARCH CAPITAL LLP,BUY,245907,253.00,-
24-APR-2024,JYOTI-RE,Jyoti Structures Ltd,RAJTARU ENTERPRISES,BUY,592574,7.51,-
24-APR-2024,KRYSTAL,Krystal Integrated Ser L,HRTI PRIVATE LIMITED,BUY,125453,784.76,-
24-APR-2024,KRYSTAL,Krystal Integrated Ser L,VIRAL DINESH SHAH,BUY,175975,781.38,-
24-APR-2024,KRYSTAL,Krystal Integrated Ser L,MATHISYS ADVISORS LLP,BUY,73300,789.30,-
24-APR-2024,KRYSTAL,Krystal Integrated Ser L,NIRAJ HARSUKHLAL SANGHAVI,BUY,306241,788.48,-
24-APR-2024,KRYSTAL,Krystal Integrated Ser L,QE SECURITIES LLP,BUY,111096,785.95,-
24-APR-2024,KRYSTAL,Krystal Integrated Ser L,GRAVITON RESEARCH CAPITAL LLP,BUY,114656,789.45,-
24-APR-2024,KRYSTAL,Krystal Integrated Ser L,SUNFLOWER BROKING PRIVATE LIMITED,BUY,115000,780.99,-
