Date,Symbol,Security Name,Client Name,Buy/Sell,Quantity Traded,Trade Price / Wght. Avg. Price,Remarks
05-SEP-2024,AARTISURF,Aarti Surfactants Limited,NIKHIL HOLDINGS PRIVATE LIMITED,BUY,150000,660.00,-
05-SEP-2024,ABSMARINE,ABS Marine Services Ltd,ISHAAN TRADEFIN LLP,BUY,139000,294.48,-
05-SEP-2024,ADSL,Allied Digital Services L,HRTI PRIVATE LIMITED,BUY,689453,307.42,-
05-SEP-2024,ADSL,Allied Digital Services L,GRAVITON RESEARCH CAPITAL LLP,BUY,629787,307.93,-
05-SEP-2024,ALKALI,Alkali Metals Limited,SILVER LINE VENTURES PRIVATE LIMITED,BUY,77433,138.95,-
05-SEP-2024,ALPA,Alpa Laboratories Limited,NK SECURITIES RESEARCH PRIVATE LIMITED,BUY,121518,121.26,-
05-SEP-2024,ALPA,Alpa Laboratories Limited,QE SECURITIES LLP,BUY,84039,118.74,-
05-SEP-2024,ALPA,Alpa Laboratories Limited,HRTI PRIVATE LIMITED,BUY,107230,119.22,-
05-SEP-2024,ARIHANTCAP,Arihant Capital Mkts Ltd,HRTI PRIVATE LIMITED,BUY,525924,102.75,-
05-SEP-2024,ARIHANTCAP,Arihant Capital Mkts Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,539990,102.94,-
05-SEP-2024,AXITA,Axita Cotton Limited,HRTI PRIVATE LIMITED,BUY,1082354,21.96,-
05-SEP-2024,DUGLOBAL,DUDIGITAL GLOBAL LIMITED,LEGENDS GLOBAL OPPORTUNITIES (SINGAPORE) PTE. LTD.,BUY,1550000,71.90,-
05-SEP-2024,EASEMYTRIP,Easy Trip Planners Ltd,GRAVITON RESEARCH CAPITAL LLP,BUY,10620787,42.79,-
05-SEP-2024,ECOSMOBLTY,Ecos (India) Mob & Hosp L,GRAVITON RESEARCH CAPITAL LLP,BUY,662251,470.78,-
05-SEP-2024,ECOSMOBLTY,Ecos (India) Mob & Hosp L,GRT STRATEGIC VENTURES LLP,BUY,317502,472.96,-
